flight_date,origin,destination,airline,price,currency
2025-08-05,LSC,CJC,Sky,16389,CLP
2025-07-28,IQQ,SCL,LATAM,148158,CLP
2025-07-04,CJC,SCL,LATAM,138167,CLP
2025-08-11,ANF,LSC,JetSmart,128740,CLP
2025-08-01,ANF,IQQ,Sky,103799,CLP
2025-07-23,SCL,PMC,JetSmart,132443,CLP
2025-07-03,ANF,PMC,LATAM,89239,CLP
2025-08-06,SCL,CJC,LATAM,28119,CLP
2025-07-04,ANF,PMC,Sky,25691,CLP
2025-07-22,CJC,ANF,JetSmart,72480,CLP
2025-08-11,IQQ,LSC,Sky,79047,CLP
2025-08-10,PMC,IQQ,Sky,113271,CLP
2025-07-04,PMC,ANF,Sky,103383,CLP
2025-07-14,CJC,LSC,JetSmart,63254,CLP
2025-08-02,PMC,ANF,Sky,75936,CLP
2025-07-17,LSC,SCL,LATAM,110389,CLP
2025-07-09,IQQ,CJC,Sky,41570,CLP
2025-08-11,PMC,IQQ,LATAM,128109,CLP
2025-07-19,ANF,IQQ,LATAM,105508,CLP
2025-07-19,SCL,CJC,JetSmart,126603,CLP
2025-07-24,SCL,PMC,JetSmart,51916,CLP
2025-07-25,CJC,ANF,Sky,52027,CLP
2025-07-22,PMC,ANF,JetSmart,79937,CLP
2025-07-03,SCL,LSC,JetSmart,53769,CLP
2025-08-13,ANF,PMC,LATAM,38948,CLP
2025-07-31,PMC,SCL,Sky,107264,CLP
2025-08-15,ANF,CJC,Sky,78473,CLP
2025-07-08,LSC,PMC,Sky,56092,CLP
2025-07-05,SCL,PMC,LATAM,41790,CLP
2025-08-14,CJC,ANF,Sky,77242,CLP
2025-07-27,SCL,LSC,JetSmart,144837,CLP
2025-07-03,PMC,ANF,JetSmart,112219,CLP
2025-07-24,SCL,IQQ,LATAM,21165,CLP
2025-07-16,LSC,CJC,JetSmart,127301,CLP
2025-08-04,CJC,PMC,LATAM,102270,CLP
2025-08-08,IQQ,SCL,LATAM,74043,CLP
2025-07-01,LSC,PMC,Sky,114306,CLP
2025-07-29,IQQ,PMC,LATAM,137028,CLP
2025-08-01,SCL,LSC,Sky,81473,CLP
2025-07-10,ANF,PMC,Sky,69629,CLP
2025-08-02,IQQ,SCL,Sky,22484,CLP
2025-07-13,SCL,IQQ,LATAM,36285,CLP
2025-07-20,IQQ,ANF,JetSmart,65288,CLP
2025-08-04,SCL,PMC,Sky,87316,CLP
2025-07-04,ANF,IQQ,Sky,86258,CLP
2025-07-07,IQQ,PMC,Sky,80848,CLP
2025-07-12,ANF,PMC,Sky,51511,CLP
2025-07-09,PMC,SCL,JetSmart,63045,CLP
2025-08-10,SCL,CJC,Sky,87044,CLP
2025-07-06,LSC,SCL,Sky,115894,CLP
2025-07-11,CJC,PMC,JetSmart,64583,CLP
2025-07-09,LSC,CJC,Sky,99707,CLP
2025-07-13,CJC,SCL,LATAM,47719,CLP
2025-08-10,PMC,CJC,LATAM,85651,CLP
2025-08-14,SCL,ANF,JetSmart,74017,CLP
2025-07-28,CJC,PMC,LATAM,32371,CLP
2025-07-31,ANF,SCL,Sky,37757,CLP
2025-08-04,IQQ,CJC,Sky,82892,CLP
2025-07-03,SCL,ANF,Sky,81467,CLP
2025-08-13,ANF,SCL,JetSmart,57409,CLP
2025-07-09,ANF,CJC,Sky,63698,CLP
2025-07-15,ANF,CJC,LATAM,92874,CLP
2025-08-10,IQQ,PMC,LATAM,73131,CLP
2025-08-02,CJC,ANF,Sky,141178,CLP
2025-07-28,LSC,IQQ,JetSmart,99051,CLP
2025-07-12,LSC,ANF,LATAM,98662,CLP
2025-07-13,LSC,PMC,Sky,92586,CLP
2025-07-12,ANF,CJC,Sky,31548,CLP
2025-07-25,IQQ,LSC,Sky,78256,CLP
2025-07-23,SCL,PMC,Sky,90118,CLP
2025-08-13,PMC,ANF,Sky,25476,CLP
2025-07-21,IQQ,ANF,JetSmart,110225,CLP
2025-07-23,IQQ,LSC,JetSmart,103644,CLP
2025-08-06,CJC,SCL,JetSmart,31361,CLP
2025-07-15,IQQ,CJC,Sky,81073,CLP
2025-07-18,LSC,CJC,JetSmart,106599,CLP
2025-08-05,IQQ,ANF,JetSmart,42503,CLP
2025-07-08,SCL,IQQ,LATAM,69437,CLP
2025-07-10,LSC,SCL,LATAM,42443,CLP
2025-07-28,SCL,CJC,Sky,51540,CLP
2025-07-23,SCL,LSC,Sky,69241,CLP
2025-08-13,SCL,ANF,LATAM,80145,CLP
2025-07-14,SCL,IQQ,Sky,100420,CLP
2025-07-10,LSC,CJC,LATAM,15446,CLP
2025-07-04,PMC,IQQ,JetSmart,140612,CLP
2025-07-05,SCL,PMC,Sky,91471,CLP
2025-07-03,IQQ,ANF,JetSmart,28912,CLP
2025-07-04,CJC,PMC,Sky,122630,CLP
2025-07-22,CJC,SCL,Sky,69748,CLP
2025-08-09,ANF,CJC,LATAM,53273,CLP
2025-07-16,ANF,LSC,LATAM,115918,CLP
2025-07-18,PMC,LSC,Sky,85125,CLP
2025-08-06,LSC,IQQ,Sky,109291,CLP
2025-08-14,CJC,ANF,LATAM,110084,CLP
2025-07-20,CJC,LSC,JetSmart,109947,CLP
2025-07-04,PMC,ANF,LATAM,111525,CLP
2025-07-30,CJC,SCL,Sky,63425,CLP
2025-08-12,LSC,CJC,JetSmart,29927,CLP
2025-07-31,PMC,ANF,Sky,48720,CLP
2025-07-24,ANF,IQQ,LATAM,25431,CLP
2025-08-08,CJC,PMC,Sky,53367,CLP
2025-07-29,ANF,PMC,LATAM,142634,CLP
2025-07-01,SCL,IQQ,LATAM,18277,CLP
2025-08-05,IQQ,SCL,Sky,110772,CLP
2025-08-03,CJC,ANF,LATAM,53203,CLP
2025-07-31,ANF,PMC,JetSmart,99103,CLP
2025-08-07,CJC,ANF,LATAM,144748,CLP
2025-08-02,IQQ,LSC,Sky,147413,CLP
2025-08-12,PMC,ANF,Sky,28923,CLP
2025-07-23,ANF,LSC,Sky,140664,CLP
2025-08-14,PMC,CJC,Sky,18194,CLP
2025-08-13,ANF,CJC,JetSmart,64758,CLP
2025-07-29,CJC,PMC,Sky,52114,CLP
2025-08-05,SCL,IQQ,Sky,131223,CLP
2025-07-08,LSC,CJC,JetSmart,80760,CLP
2025-08-13,PMC,IQQ,LATAM,38123,CLP
2025-07-12,ANF,PMC,Sky,53178,CLP
2025-07-12,ANF,LSC,Sky,135839,CLP
2025-07-03,CJC,ANF,Sky,27773,CLP
2025-07-28,ANF,CJC,LATAM,111622,CLP
2025-08-13,ANF,CJC,Sky,95986,CLP
2025-07-05,IQQ,LSC,Sky,143455,CLP
2025-07-29,LSC,IQQ,Sky,87244,CLP
2025-07-08,CJC,LSC,LATAM,114371,CLP
2025-08-02,LSC,SCL,JetSmart,31214,CLP
2025-08-07,ANF,IQQ,LATAM,130042,CLP
2025-08-08,PMC,IQQ,Sky,32049,CLP
2025-07-31,IQQ,PMC,LATAM,102987,CLP
2025-08-15,ANF,LSC,LATAM,62835,CLP
2025-07-23,IQQ,ANF,Sky,22387,CLP
2025-07-02,ANF,SCL,JetSmart,137164,CLP
2025-07-13,LSC,PMC,Sky,28292,CLP
2025-08-12,ANF,CJC,JetSmart,139247,CLP
2025-07-04,ANF,IQQ,LATAM,44790,CLP
2025-08-11,IQQ,LSC,LATAM,120952,CLP
2025-07-14,SCL,IQQ,JetSmart,47923,CLP
2025-08-02,IQQ,LSC,JetSmart,127498,CLP
2025-07-30,IQQ,ANF,JetSmart,115816,CLP
2025-07-02,IQQ,LSC,JetSmart,76523,CLP
2025-07-16,PMC,ANF,JetSmart,44926,CLP
2025-07-29,LSC,IQQ,LATAM,128601,CLP
2025-07-03,LSC,CJC,Sky,136824,CLP
2025-07-05,CJC,LSC,JetSmart,18338,CLP
2025-08-13,LSC,PMC,JetSmart,105541,CLP
2025-07-05,ANF,SCL,JetSmart,46921,CLP
2025-07-18,ANF,LSC,Sky,132452,CLP
2025-07-13,SCL,CJC,Sky,117512,CLP
2025-08-05,LSC,PMC,JetSmart,68561,CLP
2025-08-04,PMC,IQQ,Sky,35069,CLP
2025-07-04,LSC,PMC,JetSmart,40920,CLP
2025-07-11,PMC,CJC,JetSmart,82382,CLP
2025-08-09,SCL,CJC,Sky,100303,CLP
2025-07-21,CJC,LSC,JetSmart,148390,CLP
2025-07-09,ANF,LSC,LATAM,122299,CLP
2025-08-15,ANF,CJC,LATAM,92014,CLP
2025-08-09,SCL,PMC,JetSmart,46184,CLP
2025-08-03,IQQ,CJC,LATAM,77272,CLP
2025-07-16,ANF,LSC,JetSmart,77035,CLP
2025-07-08,PMC,CJC,LATAM,27290,CLP
2025-07-03,ANF,CJC,LATAM,95420,CLP
2025-08-11,PMC,SCL,JetSmart,81624,CLP
2025-07-08,LSC,CJC,Sky,37630,CLP
2025-07-13,SCL,CJC,Sky,100773,CLP
2025-07-24,ANF,LSC,LATAM,17105,CLP
2025-07-13,IQQ,LSC,LATAM,20281,CLP
2025-07-24,PMC,SCL,JetSmart,66488,CLP
2025-08-07,LSC,ANF,JetSmart,55699,CLP
2025-07-27,ANF,SCL,LATAM,29161,CLP
2025-08-01,CJC,ANF,JetSmart,145280,CLP
2025-07-05,LSC,PMC,Sky,53683,CLP
2025-08-08,IQQ,CJC,LATAM,53405,CLP
2025-08-10,IQQ,CJC,JetSmart,47195,CLP
2025-08-14,ANF,IQQ,LATAM,45768,CLP
2025-08-13,PMC,SCL,LATAM,28501,CLP
2025-08-04,LSC,CJC,JetSmart,63494,CLP
2025-08-13,LSC,IQQ,Sky,78059,CLP
2025-08-13,SCL,ANF,Sky,20639,CLP
2025-07-11,LSC,SCL,Sky,70010,CLP
2025-07-04,CJC,SCL,Sky,29498,CLP
2025-07-11,PMC,CJC,LATAM,137354,CLP
2025-08-01,CJC,SCL,LATAM,149425,CLP
2025-08-07,ANF,IQQ,LATAM,72459,CLP
2025-07-18,IQQ,PMC,LATAM,53259,CLP
2025-07-14,LSC,SCL,JetSmart,140164,CLP
2025-08-13,PMC,LSC,LATAM,116789,CLP
2025-07-12,SCL,PMC,LATAM,139550,CLP
2025-07-27,IQQ,CJC,Sky,129813,CLP
2025-07-02,PMC,CJC,LATAM,32710,CLP
2025-08-14,IQQ,SCL,Sky,72298,CLP
2025-07-21,SCL,IQQ,LATAM,89397,CLP
2025-07-12,SCL,ANF,Sky,46529,CLP
2025-07-08,IQQ,SCL,LATAM,117164,CLP
2025-07-19,IQQ,PMC,JetSmart,63825,CLP
2025-07-01,SCL,LSC,Sky,31861,CLP
2025-08-14,ANF,PMC,Sky,109199,CLP
2025-07-08,PMC,SCL,JetSmart,95546,CLP
2025-07-27,IQQ,ANF,Sky,15640,CLP
2025-08-09,ANF,IQQ,JetSmart,149109,CLP
2025-08-12,PMC,LSC,JetSmart,76472,CLP
2025-07-12,LSC,ANF,LATAM,78920,CLP
2025-08-15,PMC,CJC,Sky,21430,CLP
2025-08-08,CJC,LSC,Sky,68397,CLP
2025-07-20,ANF,PMC,JetSmart,32394,CLP
2025-08-01,SCL,ANF,LATAM,98046,CLP
2025-08-02,CJC,SCL,JetSmart,56174,CLP
2025-07-08,IQQ,PMC,Sky,50315,CLP
2025-07-17,CJC,LSC,JetSmart,80459,CLP
2025-07-01,CJC,PMC,LATAM,68495,CLP
2025-07-01,SCL,CJC,LATAM,22002,CLP
2025-07-20,SCL,ANF,JetSmart,62540,CLP
2025-07-05,LSC,ANF,Sky,47138,CLP
2025-07-04,CJC,SCL,Sky,46034,CLP
2025-07-04,LSC,ANF,JetSmart,117204,CLP
2025-07-31,IQQ,CJC,JetSmart,138116,CLP
2025-07-29,CJC,SCL,LATAM,89496,CLP
2025-08-06,ANF,SCL,Sky,76041,CLP
2025-08-08,ANF,PMC,JetSmart,76708,CLP
2025-07-24,IQQ,CJC,Sky,22739,CLP
2025-08-04,IQQ,CJC,Sky,142823,CLP
2025-07-06,PMC,CJC,LATAM,98825,CLP
2025-07-22,PMC,IQQ,JetSmart,113646,CLP
2025-07-17,ANF,IQQ,LATAM,83627,CLP
2025-07-26,CJC,PMC,LATAM,43004,CLP
2025-08-04,LSC,SCL,Sky,125221,CLP
2025-07-01,CJC,LSC,LATAM,56816,CLP
2025-07-25,ANF,PMC,LATAM,28638,CLP
2025-08-08,ANF,CJC,LATAM,20108,CLP
2025-07-19,CJC,ANF,Sky,20234,CLP
2025-07-08,IQQ,ANF,LATAM,133094,CLP
2025-07-14,CJC,SCL,LATAM,32681,CLP
2025-08-12,CJC,LSC,Sky,77504,CLP
2025-07-14,LSC,ANF,Sky,140106,CLP
2025-07-07,IQQ,ANF,Sky,119474,CLP
2025-07-31,ANF,LSC,LATAM,64788,CLP
2025-07-07,PMC,LSC,Sky,61214,CLP
2025-08-03,SCL,LSC,JetSmart,111912,CLP
2025-08-11,CJC,IQQ,LATAM,134810,CLP
2025-07-16,IQQ,ANF,LATAM,20353,CLP
2025-08-13,CJC,IQQ,JetSmart,132439,CLP
2025-08-14,ANF,PMC,Sky,129126,CLP
2025-08-15,PMC,IQQ,JetSmart,139191,CLP
2025-07-04,SCL,PMC,JetSmart,90184,CLP
2025-07-10,LSC,ANF,JetSmart,144266,CLP
2025-07-03,CJC,IQQ,Sky,139681,CLP
2025-07-30,LSC,ANF,LATAM,27299,CLP
2025-07-21,LSC,ANF,Sky,28682,CLP
2025-08-05,CJC,PMC,Sky,72854,CLP
2025-07-21,LSC,ANF,JetSmart,61199,CLP
2025-07-03,SCL,LSC,Sky,143206,CLP
2025-07-27,PMC,SCL,LATAM,85480,CLP
2025-08-11,IQQ,SCL,LATAM,112055,CLP
2025-07-15,LSC,SCL,JetSmart,43229,CLP
2025-07-10,LSC,PMC,JetSmart,29780,CLP
2025-07-29,ANF,CJC,Sky,61825,CLP
2025-07-04,PMC,ANF,Sky,47768,CLP
2025-07-17,IQQ,CJC,LATAM,127441,CLP
2025-07-31,IQQ,PMC,LATAM,133884,CLP
2025-07-05,PMC,ANF,LATAM,55671,CLP
2025-07-23,ANF,CJC,JetSmart,106036,CLP
2025-08-13,IQQ,PMC,JetSmart,131421,CLP
2025-07-22,PMC,CJC,JetSmart,149715,CLP
2025-07-08,SCL,IQQ,LATAM,24505,CLP
2025-07-23,PMC,IQQ,JetSmart,97976,CLP
2025-07-23,ANF,SCL,JetSmart,81070,CLP
2025-07-02,PMC,IQQ,LATAM,68467,CLP
2025-08-03,PMC,ANF,JetSmart,132803,CLP
2025-07-01,PMC,IQQ,JetSmart,71257,CLP
2025-07-15,IQQ,LSC,JetSmart,61165,CLP
2025-07-19,ANF,IQQ,JetSmart,93557,CLP
2025-07-17,CJC,ANF,LATAM,54425,CLP
2025-08-04,CJC,SCL,LATAM,138597,CLP
2025-07-05,SCL,CJC,LATAM,142608,CLP
2025-08-03,SCL,ANF,JetSmart,128029,CLP
2025-08-03,CJC,ANF,JetSmart,70299,CLP
2025-08-07,LSC,IQQ,Sky,65055,CLP
2025-07-18,LSC,IQQ,Sky,35393,CLP
2025-07-09,CJC,IQQ,LATAM,72183,CLP
2025-08-02,IQQ,SCL,Sky,136613,CLP
2025-07-01,IQQ,LSC,JetSmart,39280,CLP
2025-08-06,ANF,SCL,JetSmart,135943,CLP
2025-07-15,ANF,IQQ,JetSmart,65361,CLP
2025-07-21,SCL,LSC,Sky,28595,CLP
2025-08-09,PMC,ANF,LATAM,79593,CLP
2025-07-20,IQQ,SCL,JetSmart,110388,CLP
2025-08-06,LSC,ANF,JetSmart,76472,CLP
2025-07-16,ANF,IQQ,Sky,142573,CLP
2025-07-14,LSC,ANF,Sky,30465,CLP
2025-07-21,CJC,ANF,JetSmart,104009,CLP
2025-08-06,LSC,CJC,LATAM,89221,CLP
2025-08-03,CJC,SCL,Sky,102630,CLP
2025-07-05,IQQ,PMC,Sky,142966,CLP
2025-07-18,PMC,IQQ,LATAM,62955,CLP
2025-07-30,ANF,SCL,LATAM,123810,CLP
2025-07-16,PMC,IQQ,Sky,25002,CLP
2025-07-18,CJC,PMC,LATAM,91999,CLP
2025-07-09,CJC,SCL,Sky,43509,CLP
2025-08-08,ANF,LSC,Sky,85807,CLP
2025-07-29,PMC,ANF,LATAM,134360,CLP
2025-08-01,CJC,LSC,LATAM,148774,CLP
2025-07-02,IQQ,CJC,LATAM,44745,CLP
2025-07-16,SCL,IQQ,Sky,127681,CLP
2025-07-01,IQQ,LSC,LATAM,40714,CLP
2025-08-01,CJC,LSC,Sky,20595,CLP
2025-07-22,PMC,LSC,JetSmart,132389,CLP
2025-07-14,SCL,ANF,JetSmart,28683,CLP
2025-07-12,PMC,SCL,LATAM,125666,CLP
2025-07-11,ANF,PMC,Sky,142445,CLP
2025-08-03,IQQ,SCL,JetSmart,17426,CLP
2025-07-16,ANF,IQQ,LATAM,34432,CLP
2025-07-08,ANF,LSC,JetSmart,126821,CLP
2025-08-09,LSC,SCL,JetSmart,121120,CLP
2025-07-28,SCL,CJC,LATAM,95873,CLP
2025-07-06,LSC,CJC,Sky,145003,CLP
2025-07-11,IQQ,SCL,Sky,104284,CLP
2025-08-02,LSC,IQQ,Sky,69691,CLP
2025-07-25,CJC,LSC,JetSmart,34407,CLP
2025-08-10,SCL,PMC,LATAM,96036,CLP
2025-07-01,IQQ,ANF,Sky,145258,CLP
2025-07-19,CJC,ANF,JetSmart,70615,CLP
2025-07-03,LSC,CJC,LATAM,28158,CLP
2025-07-31,LSC,CJC,JetSmart,75902,CLP
2025-07-18,IQQ,CJC,Sky,33749,CLP
2025-07-15,CJC,SCL,Sky,59169,CLP
2025-07-25,PMC,IQQ,JetSmart,99502,CLP
2025-07-16,LSC,ANF,JetSmart,113415,CLP
2025-07-09,IQQ,LSC,JetSmart,35497,CLP
2025-07-29,CJC,SCL,JetSmart,62782,CLP
2025-07-31,SCL,PMC,LATAM,51449,CLP
2025-07-29,ANF,CJC,JetSmart,57284,CLP
2025-07-09,PMC,ANF,JetSmart,125670,CLP
2025-07-08,PMC,SCL,Sky,31586,CLP
2025-07-13,CJC,ANF,Sky,42188,CLP
2025-08-01,CJC,SCL,LATAM,109088,CLP
2025-07-10,IQQ,PMC,LATAM,64279,CLP
2025-07-21,PMC,LSC,LATAM,111058,CLP
2025-07-20,ANF,SCL,LATAM,67455,CLP
2025-08-11,LSC,IQQ,Sky,118530,CLP
2025-07-06,IQQ,PMC,Sky,21060,CLP
2025-07-04,IQQ,CJC,JetSmart,142832,CLP
2025-08-08,CJC,IQQ,LATAM,36702,CLP
2025-07-22,ANF,IQQ,Sky,37100,CLP
2025-07-08,SCL,CJC,Sky,128992,CLP
2025-07-23,IQQ,SCL,Sky,111859,CLP
2025-07-16,SCL,IQQ,JetSmart,16774,CLP
2025-07-02,PMC,LSC,JetSmart,121200,CLP
2025-07-23,LSC,ANF,LATAM,56018,CLP
2025-07-04,IQQ,ANF,LATAM,90772,CLP
2025-07-11,ANF,PMC,Sky,17517,CLP
2025-07-17,ANF,LSC,Sky,146352,CLP
2025-07-21,SCL,ANF,LATAM,120768,CLP
2025-07-31,ANF,PMC,Sky,20247,CLP
2025-08-05,CJC,ANF,LATAM,29002,CLP
2025-07-02,CJC,IQQ,JetSmart,131053,CLP
2025-07-21,ANF,SCL,JetSmart,74293,CLP
2025-07-11,PMC,LSC,Sky,87544,CLP
2025-08-12,PMC,IQQ,LATAM,40957,CLP
2025-07-02,ANF,LSC,LATAM,50298,CLP
2025-07-02,CJC,PMC,Sky,104533,CLP
2025-08-03,ANF,PMC,Sky,44902,CLP
2025-08-11,LSC,PMC,JetSmart,125996,CLP
2025-07-09,SCL,LSC,JetSmart,60086,CLP
2025-07-30,CJC,LSC,Sky,65314,CLP
2025-07-17,CJC,ANF,LATAM,81125,CLP
2025-08-03,SCL,CJC,Sky,51871,CLP
2025-07-26,CJC,LSC,LATAM,46284,CLP
2025-07-29,IQQ,SCL,LATAM,137183,CLP
2025-07-31,IQQ,PMC,Sky,106169,CLP
2025-07-03,ANF,SCL,Sky,47126,CLP
2025-07-23,PMC,ANF,Sky,127302,CLP
2025-07-20,LSC,SCL,JetSmart,124392,CLP
2025-08-05,SCL,ANF,LATAM,21800,CLP
2025-07-02,ANF,LSC,LATAM,46985,CLP
2025-08-14,CJC,PMC,JetSmart,30089,CLP
2025-08-12,IQQ,CJC,Sky,103786,CLP
2025-08-09,IQQ,PMC,Sky,24888,CLP
2025-08-05,CJC,LSC,JetSmart,102893,CLP
2025-07-01,ANF,CJC,LATAM,32693,CLP
2025-08-06,ANF,SCL,Sky,39083,CLP
2025-08-05,SCL,LSC,JetSmart,93231,CLP
2025-08-05,ANF,LSC,Sky,19491,CLP
2025-08-15,LSC,IQQ,Sky,56095,CLP
2025-07-04,CJC,PMC,LATAM,94921,CLP
2025-07-15,ANF,IQQ,LATAM,111009,CLP
2025-07-26,ANF,PMC,LATAM,142451,CLP
2025-07-27,CJC,ANF,JetSmart,106886,CLP
2025-07-09,ANF,LSC,LATAM,104900,CLP
2025-07-19,PMC,IQQ,LATAM,59824,CLP
2025-08-11,CJC,LSC,Sky,100299,CLP
2025-07-29,IQQ,PMC,LATAM,75066,CLP
2025-07-24,SCL,CJC,Sky,81183,CLP
2025-07-05,ANF,LSC,LATAM,138587,CLP
2025-08-10,IQQ,PMC,LATAM,48424,CLP
2025-08-06,PMC,LSC,LATAM,15690,CLP
2025-07-12,ANF,IQQ,LATAM,52879,CLP
2025-07-16,LSC,PMC,JetSmart,17161,CLP
2025-08-12,ANF,IQQ,JetSmart,51175,CLP
2025-08-03,CJC,LSC,JetSmart,139232,CLP
2025-07-04,LSC,ANF,JetSmart,128725,CLP
2025-07-02,SCL,PMC,LATAM,31024,CLP
2025-07-28,SCL,ANF,JetSmart,90298,CLP
2025-07-07,SCL,CJC,JetSmart,144938,CLP
2025-07-31,LSC,PMC,Sky,64316,CLP
2025-07-09,ANF,LSC,Sky,65251,CLP
2025-08-12,LSC,PMC,Sky,68881,CLP
2025-07-26,LSC,IQQ,LATAM,45493,CLP
2025-07-29,CJC,IQQ,JetSmart,138550,CLP
2025-07-11,ANF,LSC,JetSmart,20061,CLP
2025-07-18,LSC,ANF,Sky,38532,CLP
2025-07-29,LSC,IQQ,LATAM,70564,CLP
2025-08-05,SCL,LSC,Sky,38286,CLP
2025-08-07,SCL,LSC,LATAM,42252,CLP
2025-07-31,IQQ,PMC,Sky,49323,CLP
2025-08-15,PMC,IQQ,JetSmart,67149,CLP
2025-08-01,SCL,ANF,Sky,44062,CLP
2025-07-03,ANF,IQQ,LATAM,116348,CLP
2025-07-11,CJC,PMC,Sky,35643,CLP
2025-07-05,PMC,LSC,LATAM,143647,CLP
2025-07-31,LSC,SCL,LATAM,76045,CLP
2025-08-13,LSC,SCL,JetSmart,73712,CLP
2025-08-14,LSC,PMC,JetSmart,82678,CLP
2025-08-07,SCL,IQQ,Sky,100818,CLP
2025-07-29,SCL,CJC,JetSmart,143289,CLP
2025-07-10,CJC,ANF,LATAM,22875,CLP
2025-07-05,SCL,ANF,JetSmart,106400,CLP
2025-07-23,IQQ,SCL,Sky,142110,CLP
2025-07-17,IQQ,LSC,Sky,20989,CLP
2025-07-15,CJC,SCL,JetSmart,145295,CLP
2025-07-07,PMC,IQQ,Sky,91251,CLP
2025-08-08,SCL,CJC,JetSmart,62862,CLP
2025-07-16,ANF,LSC,Sky,68182,CLP
2025-07-16,PMC,ANF,Sky,53380,CLP
2025-07-13,SCL,PMC,Sky,120196,CLP
2025-07-10,LSC,SCL,JetSmart,136129,CLP
2025-07-11,PMC,CJC,JetSmart,78579,CLP
2025-07-08,CJC,IQQ,JetSmart,104019,CLP
2025-07-12,LSC,SCL,JetSmart,129136,CLP
2025-07-10,IQQ,ANF,JetSmart,108879,CLP
2025-07-25,ANF,LSC,Sky,143974,CLP
2025-07-19,ANF,IQQ,Sky,68437,CLP
2025-07-19,CJC,SCL,JetSmart,67666,CLP
2025-07-17,ANF,CJC,JetSmart,55972,CLP
2025-07-27,ANF,PMC,Sky,93515,CLP
2025-08-05,ANF,SCL,Sky,44229,CLP
2025-07-02,IQQ,PMC,Sky,117199,CLP
2025-07-01,SCL,LSC,LATAM,133874,CLP
2025-08-01,ANF,LSC,Sky,145873,CLP
2025-07-21,LSC,PMC,Sky,21185,CLP
2025-08-01,ANF,PMC,Sky,135391,CLP
2025-07-08,SCL,CJC,LATAM,135066,CLP
2025-08-02,SCL,CJC,Sky,99857,CLP
2025-07-03,ANF,CJC,Sky,139864,CLP
2025-07-09,ANF,IQQ,LATAM,83533,CLP
2025-07-27,LSC,IQQ,LATAM,27091,CLP
2025-07-10,SCL,CJC,Sky,108930,CLP
2025-08-01,CJC,PMC,Sky,134313,CLP
2025-07-23,CJC,SCL,JetSmart,69169,CLP
2025-07-20,ANF,PMC,JetSmart,86043,CLP
2025-07-30,PMC,CJC,JetSmart,59138,CLP
2025-07-15,PMC,LSC,Sky,121924,CLP
2025-08-13,ANF,CJC,JetSmart,127063,CLP
2025-07-08,ANF,SCL,Sky,107663,CLP
2025-08-09,PMC,CJC,Sky,141333,CLP
2025-08-11,IQQ,SCL,Sky,106388,CLP
2025-07-02,PMC,LSC,LATAM,106476,CLP
2025-07-06,LSC,CJC,JetSmart,47581,CLP
2025-07-06,IQQ,PMC,Sky,105013,CLP
2025-07-12,CJC,ANF,Sky,47624,CLP
2025-08-10,ANF,CJC,LATAM,82739,CLP
2025-08-13,CJC,SCL,JetSmart,84792,CLP
2025-07-28,PMC,CJC,JetSmart,72348,CLP
2025-07-13,CJC,ANF,JetSmart,104042,CLP
2025-07-04,ANF,CJC,JetSmart,116295,CLP
2025-08-12,ANF,CJC,LATAM,43361,CLP
2025-07-17,SCL,IQQ,Sky,23925,CLP
2025-07-13,LSC,CJC,Sky,97155,CLP
2025-07-06,IQQ,SCL,LATAM,19142,CLP
2025-07-05,SCL,LSC,LATAM,115882,CLP
2025-08-01,PMC,ANF,Sky,98696,CLP
2025-07-12,LSC,ANF,Sky,96282,CLP
2025-07-30,PMC,SCL,LATAM,102617,CLP
2025-07-22,CJC,IQQ,JetSmart,140227,CLP
2025-07-13,CJC,IQQ,LATAM,15841,CLP
2025-08-03,SCL,ANF,LATAM,108447,CLP
2025-07-10,SCL,IQQ,Sky,20464,CLP
2025-08-12,PMC,CJC,JetSmart,123102,CLP
2025-07-31,CJC,PMC,JetSmart,41587,CLP
2025-08-09,CJC,PMC,Sky,90929,CLP
2025-07-23,ANF,IQQ,JetSmart,67279,CLP
2025-07-30,ANF,IQQ,LATAM,26981,CLP
2025-07-29,LSC,IQQ,Sky,119835,CLP
2025-07-02,ANF,SCL,LATAM,138116,CLP
2025-07-29,PMC,ANF,JetSmart,111331,CLP
2025-07-16,ANF,LSC,Sky,84139,CLP
2025-07-06,IQQ,PMC,LATAM,58184,CLP
2025-07-31,IQQ,CJC,JetSmart,18631,CLP
2025-07-12,PMC,ANF,LATAM,66709,CLP
2025-07-22,ANF,PMC,LATAM,55496,CLP
2025-07-01,CJC,LSC,Sky,108931,CLP
2025-07-22,IQQ,CJC,Sky,29760,CLP
2025-07-01,IQQ,CJC,Sky,135471,CLP
2025-07-03,SCL,IQQ,JetSmart,20065,CLP
2025-08-05,PMC,SCL,LATAM,86899,CLP
2025-07-07,SCL,CJC,LATAM,124789,CLP
2025-07-05,SCL,ANF,LATAM,67442,CLP
2025-07-04,SCL,PMC,LATAM,104948,CLP
2025-08-13,LSC,ANF,Sky,20743,CLP
2025-07-03,LSC,IQQ,Sky,24816,CLP
2025-08-02,CJC,PMC,LATAM,90627,CLP
2025-07-06,CJC,PMC,LATAM,96739,CLP
2025-07-07,CJC,IQQ,Sky,129965,CLP
2025-07-19,PMC,LSC,LATAM,109295,CLP
2025-08-01,CJC,ANF,LATAM,59043,CLP
2025-08-12,LSC,SCL,JetSmart,66842,CLP
